0	16.6
1	18.133333333333333
2	17.733333333333334
3	17.4
4	18.666666666666668
5	19.466666666666665
6	19.0
7	18.066666666666666
8	19.266666666666666
9	19.2
10	20.133333333333333
11	20.066666666666666
12	20.466666666666665
13	20.6
14	21.133333333333333
15	21.466666666666665
16	21.666666666666668
17	21.333333333333332
18	22.733333333333334
19	22.333333333333332
20	22.933333333333334
21	23.4
22	23.6
23	22.666666666666668
24	24.6
25	24.6
26	25.733333333333334
27	26.0
28	26.066666666666666
29	27.866666666666667
30	27.4
31	28.333333333333332
32	28.4
33	27.8
34	28.6
35	29.333333333333332
36	27.6
37	27.466666666666665
38	30.666666666666668
39	31.266666666666666
40	31.666666666666668
41	32.53333333333333
42	33.53333333333333
43	33.4
44	34.8
45	34.666666666666664
46	36.266666666666666
47	36.53333333333333
48	38.4
49	40.06666666666667
50	40.93333333333333
51	41.733333333333334
52	43.53333333333333
53	42.266666666666666
54	46.06666666666667
55	47.4
56	46.53333333333333
57	48.06666666666667
58	49.333333333333336
59	49.4
60	51.4
61	53.13333333333333
62	54.266666666666666
63	53.333333333333336
64	58.733333333333334
65	59.53333333333333
66	59.8
67	61.733333333333334
68	62.46666666666667
69	62.53333333333333
70	65.33333333333333
71	69.13333333333334
72	72.33333333333333
73	73.66666666666667
74	75.93333333333334
75	78.33333333333333
76	83.2
77	84.93333333333334
78	88.6
79	96.66666666666667
80	105.93333333333334
81	119.6
82	129.46666666666667
83	145.06666666666666
84	154.06666666666666
85	182.26666666666668
86	209.86666666666667
87	232.0
88	254.86666666666667
89	255.0
90	255.0
91	255.0
92	255.0
93	255.0
94	254.93333333333334
95	255.0
96	255.0
97	255.0
98	255.0
99	255.0
100	255.0
101	255.0
102	255.0
103	255.0
104	255.0
105	255.0
106	255.0
107	255.0
108	255.0
109	255.0
110	255.0
111	255.0
112	255.0
113	255.0
114	255.0
115	255.0
116	255.0
117	220.66666666666666
118	186.13333333333333
119	160.73333333333332
120	133.93333333333334
121	122.8
122	107.8
123	99.86666666666666
124	93.53333333333333
125	90.13333333333334
126	83.73333333333333
127	76.93333333333334
128	77.0
129	70.8
130	69.06666666666666
131	66.2
132	61.8
133	63.2
134	60.06666666666667
135	56.86666666666667
136	54.06666666666667
137	52.733333333333334
138	52.4
139	49.93333333333333
140	50.333333333333336
141	47.93333333333333
142	48.733333333333334
143	47.666666666666664
144	47.4
145	46.666666666666664
146	46.333333333333336
147	44.733333333333334
148	42.53333333333333
149	40.8
150	39.6
151	38.0
152	36.4
153	35.666666666666664
154	33.93333333333333
155	32.733333333333334
156	34.13333333333333
157	32.6
158	32.2
159	31.4
160	30.733333333333334
161	29.933333333333334
162	29.8
163	27.4
164	30.266666666666666
165	29.333333333333332
166	29.533333333333335
167	29.0
168	28.6
169	27.933333333333334
170	28.066666666666666
171	26.533333333333335
172	27.2
173	24.466666666666665
174	26.2
175	24.666666666666668
176	27.0
177	26.6
178	26.2
179	25.466666666666665
180	24.666666666666668
181	23.8
182	24.066666666666666
183	24.133333333333333
184	24.066666666666666
185	21.6
186	22.0
187	20.866666666666667
188	21.4
189	20.2
190	21.6
191	18.933333333333334
192	20.8
193	20.4
194	19.333333333333332
195	18.933333333333334
196	18.933333333333334
197	17.8
198	18.733333333333334
199	18.2
200	18.2
201	18.666666666666668
202	18.466666666666665
203	17.533333333333335
204	17.933333333333334
205	15.866666666666667
206	16.466666666666665
207	16.733333333333334
208	15.933333333333334
209	15.333333333333334
210	15.0
211	13.933333333333334
212	14.8
213	14.466666666666667
214	14.866666666666667
215	14.266666666666667
216	13.733333333333333
217	13.733333333333333
218	13.733333333333333
219	13.466666666666667
220	12.8
221	12.666666666666666
222	13.066666666666666
223	12.066666666666666
224	11.866666666666667
225	12.133333333333333
226	12.6
227	12.4
228	11.6
229	10.533333333333333
230	10.666666666666666
231	10.733333333333333
232	10.466666666666667
233	11.666666666666666
234	10.2
235	10.0
236	11.266666666666667
237	10.333333333333334
238	10.133333333333333
239	9.733333333333333
240	9.8
241	10.2
242	9.733333333333333
243	9.0
244	9.133333333333333
245	8.2
246	8.8
247	8.866666666666667
248	8.733333333333333
249	8.0
250	8.266666666666667
251	8.933333333333334
252	8.2
253	8.333333333333334
254	8.333333333333334
255	7.933333333333334
256	7.866666666666666
257	7.733333333333333
258	7.733333333333333
259	7.266666666666667
260	7.333333333333333
261	7.133333333333334
262	7.666666666666667
263	6.266666666666667
264	7.533333333333333
265	7.466666666666667
266	7.4
267	7.466666666666667
268	7.2
269	6.8
270	7.0
271	6.666666666666667
272	6.533333333333333
273	6.266666666666667
274	6.533333333333333
275	6.266666666666667
276	6.4
277	5.4
278	6.6
279	6.8
280	6.6
281	6.933333333333334
282	6.466666666666667
283	6.066666666666666
284	6.333333333333333
285	6.066666666666666
286	6.0
287	5.733333333333333
288	5.533333333333333
289	5.266666666666667
290	5.733333333333333
291	5.2
292	5.733333333333333
293	5.066666666666666
294	5.266666666666667
295	5.4
296	5.6
297	4.666666666666667
298	5.0
299	5.4
300	5.2
301	4.666666666666667
302	5.0
303	5.4
304	5.0
305	4.666666666666667
306	4.866666666666666
307	5.0
308	4.866666666666666
309	4.466666666666667
310	5.0
311	4.6
312	4.8
313	4.266666666666667
314	4.733333333333333
315	4.6
316	4.0
317	4.333333333333333
318	4.8
319	4.6
320	4.2
321	4.466666666666667
322	4.466666666666667
323	4.4
324	4.266666666666667
325	4.2
326	4.6
327	4.866666666666666
328	4.4
329	4.333333333333333
330	4.333333333333333
331	4.133333333333334
332	4.266666666666667
333	3.8
334	3.8
